10.377,11.488,7.8677,11.257,19.093,4.3663,7.7318,11.7,11.358,8.9515,9.4106,5.6418,8.8038,14.742,18.087,17.823
10.339,11.389,7.8363,11.194,18.974,4.3647,7.7203,11.625,11.299,8.9087,9.3819,5.6362,8.7781,14.668,17.992,17.723
10.3,11.291,7.8052,11.131,18.856,4.3632,7.7092,11.551,11.241,8.8662,9.3535,5.6306,8.7526,14.595,17.897,17.624
10.262,11.194,7.7746,11.068,18.74,4.3618,7.6984,11.478,11.184,8.8242,9.3254,5.6251,8.7274,14.522,17.803,17.525
10.224,11.098,7.7443,11.007,18.624,4.3604,7.688,11.405,11.127,8.7826,9.2975,5.6197,8.7025,14.449,17.71,17.427
10.187,11.003,7.7144,10.945,18.509,4.3589,7.678,11.333,11.071,8.7414,9.2698,5.6144,8.6778,14.377,17.617,17.33
10.15,10.909,7.6849,10.884,18.396,4.3582,7.6683,11.262,11.015,8.7007,9.2425,5.6091,8.6534,14.306,17.525,17.233
10.114,10.816,7.6559,10.824,18.283,4.3575,7.659,11.192,10.96,8.6603,9.2153,5.6039,8.6293,14.235,17.434,17.137
10.078,10.724,7.6272,10.764,18.172,4.3569,7.6501,11.123,10.905,8.6204,9.1885,5.5988,8.6054,14.164,17.344,17.042
10.042,10.633,7.5989,10.705,18.062,4.3564,7.6414,11.054,10.851,8.5809,9.1619,5.5938,8.5818,14.094,17.254,16.948
10.007,10.543,7.571,10.646,17.952,4.3559,7.6331,10.986,10.798,8.5418,9.1355,5.5888,8.5585,14.025,17.165,16.854
9.9723,10.454,7.5435,10.587,17.844,4.3555,7.6251,10.918,10.745,8.5031,9.1094,5.584,8.5354,13.956,17.077,16.761
9.938,10.366,7.5164,10.529,17.737,4.3551,7.6175,10.852,10.693,8.4649,9.0836,5.5792,8.5126,13.887,16.989,16.669
9.9041,10.279,7.4897,10.472,17.631,4.3549,7.6101,10.786,10.641,8.4271,9.058,5.5744,8.4901,13.819,16.903,16.577
9.8707,10.193,7.4634,10.415,17.526,4.3546,7.6031,10.721,10.59,8.3857,9.0327,5.5698,8.4678,13.751,16.816,16.486
9.8377,10.108,7.4375,10.358,17.422,4.3545,7.5964,10.657,10.539,8.3537,9.0076,5.5652,8.4459,13.684,16.731,16.396
9.8051,10.024,7.412,10.302,17.319,4.3543,7.5899,10.593,10.489,8.322,8.9828,5.5608,8.4241,13.618,16.646,16.306
9.7729,9.9413,7.3869,10.247,17.217,4.3543,7.5838,10.53,10.44,8.2906,8.9582,5.5563,8.4027,13.552,16.562,16.217
9.7412,9.8594,7.3622,10.192,17.117,4.3543,7.5779,10.468,10.391,8.2594,8.9339,5.552,8.3815,13.486,16.479,16.129
9.7099,9.7786,7.3379,10.138,17.017,4.3543,7.5723,10.407,10.342,8.2285,8.9098,5.5478,8.3606,13.421,16.397,16.042
9.679,9.6988,7.314,10.084,16.918,4.3544,7.567,10.346,10.295,8.1979,8.8861,5.5436,8.3399,13.357,16.315,15.955
9.6485,9.62,7.2905,10.03,16.821,4.3546,7.562,10.286,10.247,8.1676,8.8625,5.5395,8.3195,13.293,16.234,15.869
9.6185,9.5423,7.2673,9.9771,16.724,4.3548,7.5572,10.227,10.201,8.1376,8.8392,5.5355,8.2994,13.23,16.153,15.783
9.5889,9.4655,7.2446,9.9246,16.629,4.3551,7.5526,10.169,10.155,8.1078,8.8162,5.5315,8.2796,13.167,16.074,15.699
9.5597,9.3898,7.2223,9.8716,16.535,4.3554,7.5483,10.111,10.109,8.0784,8.7934,5.5276,8.26,13.104,15.995,15.615
9.5309,9.3151,7.2003,9.8263,16.442,4.3558,7.5442,10.055,10.064,8.0492,8.7709,5.5239,8.2407,13.042,15.917,15.532
9.5026,9.2414,7.1788,9.7813,16.349,4.3562,7.5404,9.9984,10.02,8.0203,8.7487,5.5201,8.2216,12.981,15.839,15.449
9.4747,9.1687,7.1562,9.7367,16.258,4.3566,7.5368,9.9431,9.9763,7.9917,8.7267,5.5165,8.2029,12.92,15.763,15.367
9.4417,9.0971,7.144,9.6925,16.168,4.3571,7.5334,9.8885,9.9331,7.9634,8.7049,5.5129,8.1844,12.859,15.687,15.286
9.4204,9.0264,7.1322,9.6487,16.07,4.3577,7.5303,9.8299,9.8904,7.9354,8.6834,5.5095,8.1661,12.799,15.611,15.205
9.3995,8.953,7.1207,9.6052,15.999,4.3583,7.5273,9.788,9.8483,7.9076,8.6622,5.5061,8.1482,12.74,15.537,15.126
9.379,8.9,7.1095,9.5621,15.929,4.3589,7.5245,9.7468,9.8068,7.8802,8.6412,5.5026,8.1305,12.681,15.463,15.047
9.3589,8.8478,7.0987,9.5194,15.86,4.3596,7.522,9.7064,9.7659,7.8531,8.6205,5.5003,8.113,12.622,15.39,14.968
9.3393,8.7967,7.0882,9.477,15.792,4.3603,7.5196,9.6666,9.718,7.8262,8.6001,5.498,8.0959,12.564,15.325,14.891
